id	label	三层ACC	三层预测	三层相似概率	三层不相似概率	六层ACC	六层预测	六层相似概率	六层不相似概率	A句	B句
4581	notsim	1	notsim	0.0001895538	0.9998105	1	notsim	5.1673596E-05	0.9999484	空乘人员穿内裤吗？	女孩们穿带裤腿的内裤吗？
4582	notsim	1	notsim	0.3659139	0.63408613	1	notsim	0.0001217299	0.9998783	哪个是图像的最佳恢复软件？	什么是最好的格式恢复软件？
4583	notsim	1	notsim	0.000540354	0.9994597	1	notsim	0.000163325	0.9998367	生物生长和发展的原因是什么？	非生物能生长和发展吗？
4584	notsim	1	notsim	0.0004873268	0.9995127	1	notsim	9.4158095E-05	0.9999058	你成为医生的故事是什么？	你从高中到成为医生的旅程如何？
4585	notsim	1	notsim	0.032961406	0.9670386	1	notsim	0.000282567	0.9997174	在我的手心里有这么多行是什么意思？	手掌上有这么多线是什么意思？
4586	notsim	1	notsim	0.44133985	0.55866015	1	notsim	0.015287881	0.9847121	当一个物体达到光速时，它的温度会发生什么？	如果一个物体达到光速，它会发生什么？
4587	notsim	1	notsim	0.002219373	0.9977806	1	notsim	0.0002421174	0.9997578	埃森哲是做什么的，最大的客户是谁？	埃森哲是做什么的？
4588	notsim	0	sim	0.63557553	0.36442447	1	notsim	0.05917583	0.9408241	使用抗静电材料的缺点是什么？	使用静态材料的缺点是什么？
4589	notsim	1	notsim	0.0003148111	0.99968517	1	notsim	0.0002797044	0.9997203	做你最好的事是什么？	当博士最好的事情是什么？
4590	notsim	1	notsim	0.011440477	0.98855954	1	notsim	0.0002804826	0.99971944	我怎么能在迪拜生活和工作呢？	在迪拜生活和工作是什么感觉？
4591	notsim	1	notsim	0.0001624274	0.9998375	1	notsim	7.770576E-05	0.9999223	霓虹灯的原子序数是多少？	什么是原子序数？
4592	notsim	1	notsim	0.0002838225	0.9997161	1	notsim	0.0002318126	0.9997682	专有名词能按说话人想要的任何方式拼写吗？	专有名词能以说话人想要的任何方式发音吗？
4593	notsim	1	notsim	8.706379E-05	0.999913	1	notsim	0.0003960893	0.9996039	你会如何比较美国的安乐死法和瑞士的安乐死法？	你如何比较美国的安乐死法和日本的安乐死法？
4594	notsim	1	notsim	7.9595775E-05	0.99992037	1	notsim	0.0003350571	0.9996649	巴西有多少种语言？	印度有多少种语言？
4595	notsim	1	notsim	0.02374871	0.9762513	1	notsim	0.014502299	0.9854977	你拍过的最好的照片是什么？	史上最好的照片是什么？
4596	notsim	1	notsim	0.0001479511	0.99985206	1	notsim	3.1084834E-05	0.9999689	我怎么才能不再害怕考试呢？	我怎么才能不再害怕爱情呢？
4597	notsim	1	notsim	0.000111939	0.99988806	1	notsim	0.0001761758	0.99982387	美国会被入侵吗？	美国会入侵加州吗？
4598	notsim	1	notsim	0.0003580565	0.9996419	1	notsim	5.1478622E-05	0.9999485	什么是裤腿？	什么有八条腿？
4599	notsim	1	notsim	0.056604963	0.943395	1	notsim	0.0004156657	0.9995844	什么是双打？	什么是双人间？
4600	notsim	1	notsim	0.0001718546	0.9998281	1	notsim	7.209108E-05	0.9999279	阿联酋医生的平均工资是多少？	阿联酋投资银行家的平均工资是多少？
4601	notsim	1	notsim	7.537426E-05	0.99992466	1	notsim	3.2218104E-05	0.9999678	哪个是加州千棕榈附近的太阳能电池板安装供应商？	哪个是加州林登的太阳能电池板安装供应商？
4602	notsim	1	notsim	0.0005217551	0.9994783	1	notsim	0.0003280953	0.99967194	为什么人们不相信你？	为什么人们不相信医生？
4603	notsim	1	notsim	0.000166832	0.9998331	1	notsim	0.000079631	0.99992037	“渴望”这个词在句子中是如何使用的？	“棍棒”这个词在句子里是怎么用的？
4604	notsim	1	notsim	0.20977859	0.7902214	0	sim	0.6827212	0.3172788	MBA最好的课程是哪门？	MBA毕业后最好的课程是什么？
4605	notsim	1	notsim	4.7572372E-05	0.99995244	1	notsim	3.3946093E-05	0.999966	在学校大会上，最好的演讲是什么？	关于腐败最好的演讲是什么？
4606	notsim	1	notsim	8.9481575E-05	0.9999105	1	notsim	0.0023991948	0.99760085	印度有肉豆蔻，豆蔻和丁香吗？	中国有肉豆蔻、豆蔻和丁香吗？
4607	notsim	1	notsim	0.000418492	0.9995815	1	notsim	3.931183E-05	0.99996066	为什么黑人有大阴茎？	黑人能脸红吗？
4608	notsim	1	notsim	0.0007090739	0.99929094	1	notsim	0.0001569517	0.999843	最好的童话电影是什么？	什么是童话？
4609	notsim	1	notsim	0.011340112	0.98865986	0	sim	0.99201256	0.007987428	婴儿如何在子宫内活动？	婴儿如何在子宫内小便？
4610	notsim	1	notsim	0.0011308561	0.9988691	1	notsim	0.000119281	0.9998807	21世纪巴勒斯坦学校发生了怎样的变化？	21世纪德国的学校发生了怎样的变化？
4611	notsim	1	notsim	7.127029E-05	0.9999287	1	notsim	0.0001695753	0.99983037	一个女孩和一个女人有什么区别？	美国女孩和欧洲女孩有什么区别？
4612	notsim	1	notsim	0.17026636	0.82973367	1	notsim	0.008555753	0.9914443	侵权法的规定是什么？	什么是侵权法？
4613	notsim	1	notsim	0.012464523	0.9875354	1	notsim	0.0001456606	0.9998543	你怎么对付一个自恋的老板？	我们怎么对付一个自恋的朋友？
4614	notsim	1	notsim	0.0002582466	0.99974173	1	notsim	0.0001241665	0.9998758	前台设计是什么？	前台官员是做什么的？
4615	notsim	1	notsim	0.0003059865	0.999694	1	notsim	0.0001370362	0.9998629	“鬼鬼祟祟”这个词在句子里是怎么用的？	“变戏法”这个词在句子中是如何使用的？
4616	notsim	1	notsim	0.0001388179	0.9998611	1	notsim	6.2055464E-05	0.9999379	塑料或橡胶能传导电能吗？	丁腈橡胶如何导电？
4617	notsim	1	notsim	0.42903072	0.5709693	1	notsim	0.0002332377	0.99976677	你怎么能住在墨西哥？	住在墨西哥是什么感觉？
4618	notsim	1	notsim	0.43541434	0.5645856	1	notsim	0.0016918499	0.9983082	作为一名足球运动员，我的未来是什么？	足球的未来是什么？
4619	notsim	1	notsim	0.002445075	0.99755496	1	notsim	8.2511644E-05	0.9999175	澳大利亚人对亚洲人更有种族歧视吗？	澳大利亚人对亚洲人有什么看法？
4620	notsim	1	notsim	0.04244392	0.9575561	1	notsim	0.0005161082	0.9994838	崇高歌曲中最好的歌词是什么？	你听过的任何歌曲中最好的歌词是什么？
4621	notsim	1	notsim	0.0023728486	0.9976272	1	notsim	0.000169388	0.9998306	生物因素是什么？	生物和非生物有什么区别？
4622	notsim	1	notsim	0.0002263707	0.9997737	1	notsim	0.0023882384	0.99761176	从印尼带回的最有趣的礼物是什么？	从拉脱维亚带回来的好礼物是什么？
4623	notsim	1	notsim	0.0003193205	0.99968064	1	notsim	5.7424382E-05	0.99994254	为什么我对一切都失去兴趣？	我为什么要失去朋友？
4624	notsim	1	notsim	0.007541789	0.9924582	1	notsim	0.010735295	0.9892647	宇宙的总能量是零吗？	宇宙的能量是不变的吗？
4625	notsim	1	notsim	0.0011349098	0.9988651	1	notsim	0.0005273924	0.9994727	伊拉克的暴力如何影响印度股市？	伊拉克危机将如何影响全球股市？
4626	notsim	1	notsim	0.000049186	0.99995077	1	notsim	6.780322E-05	0.99993217	去卡里福尼亚要多少钱？	去浦那两天要多少钱？
4627	notsim	1	notsim	0.0003001822	0.99969983	1	notsim	0.0001156932	0.99988425	去化对经济有好处吗？	任何地方都有好的经济吗？
4628	notsim	1	notsim	0.0002444169	0.99975556	1	notsim	7.4144504E-05	0.99992585	谁会赢得美国和以色列之间的战争？	谁会在意大利和以色列之间的战争中获胜？
4629	notsim	1	notsim	0.001578147	0.9984219	1	notsim	7.931241E-05	0.9999207	克里希纳喜欢卡娜还是阿诸那？	克里希纳对阿诸那说了什么？
4630	notsim	1	notsim	0.23334292	0.76665705	1	notsim	0.0010558356	0.9989442	为什么美国宪法第十四修正案是必要的？	“美国宪法第十四修正案”意味着什么？
4631	notsim	1	notsim	0.0003311514	0.99966884	1	notsim	0.0001730742	0.99982697	我怎么才能让人说话？	我在哪儿找人说话？
4632	notsim	1	notsim	0.16025132	0.8397487	0	sim	0.99938786	0.0006121047	中子星是由中子星组成的吗？	中子星是如何形成的？
4633	notsim	1	notsim	0.0001139168	0.99988604	1	notsim	0.000058544	0.99994147	伴侣一生挣多少钱？	医生赚多少钱？
4634	notsim	1	notsim	0.0003895389	0.9996105	1	notsim	0.0002137544	0.9997863	新员工在环球第一天应该知道些什么？	新员工在菲舍夫的第一天应该知道些什么？
4635	notsim	1	notsim	5.7231402E-05	0.9999428	1	notsim	2.6881688E-05	0.99997306	假定贷款和发放贷款之间有什么区别？	助学金和贷款有什么区别？
4636	notsim	1	notsim	0.0004841764	0.9995158	1	notsim	0.0001814925	0.9998185	你怎么对付粗鲁的经理？	我该怎么对付一个粗鲁的女人？
4637	notsim	1	notsim	0.0002465829	0.9997534	1	notsim	0.0001053441	0.9998946	谁是20世纪最好的天主教作家？	谁是21世纪最受欢迎的印度作家？
4638	notsim	1	notsim	0.0001983706	0.9998017	1	notsim	0.0003183739	0.9996816	哪台无镜相机值得花40K买？	哪台无镜相机值得花30K买？
4639	notsim	1	notsim	9.342827E-05	0.99990654	1	notsim	0.0001925803	0.9998074	你用哪支铅笔画草图？	什么是好的素描铅笔？
4640	notsim	1	notsim	0.426333	0.57366705	1	notsim	0.019717967	0.98028207	美国海军的利弊是什么？	美国海军航空业的利弊是什么？
4641	notsim	1	notsim	0.0015835788	0.9984164	1	notsim	0.0012376285	0.99876237	真空绝缘是如何工作的？	真空是最好的绝缘吗？
4642	notsim	1	notsim	0.43307304	0.56692696	1	notsim	0.0004120332	0.99958795	我怎么练习精液保留？	什么是精液保留？
4643	notsim	1	notsim	0.0001579352	0.99984205	1	notsim	0.0006966877	0.99930334	阿特金斯的减肥餐是什么？	你觉得阿特金斯的饮食怎么样？
4644	notsim	1	notsim	0.0001513637	0.9998486	1	notsim	0.0001312226	0.99986875	日本人在科学和数学方面的影响是否被低估了？	亚洲印度人在科学和数学方面的影响是否被低估了？
4645	notsim	1	notsim	0.0001216211	0.9998784	1	notsim	0.000046099	0.99995387	什么是幸运数字？	7是个幸运的数字吗？
4646	notsim	1	notsim	0.22094682	0.7790532	1	notsim	0.011132366	0.9888677	和连环杀手做朋友是什么感觉？	跟连环杀手说话是什么感觉？
4647	notsim	1	notsim	6.8662615E-05	0.99993134	1	notsim	3.13407E-05	0.99996865	为什么避孕套是以3包出售的？	为什么我的避孕套总是坏掉？
4648	notsim	1	notsim	0.0001197865	0.9998802	1	notsim	0.0002027454	0.9997973	1的平方根是多少？	“-5的平方根的平方”的值是多少？
4649	notsim	1	notsim	0.0004352644	0.9995647	1	notsim	0.0021425143	0.9978575	无神论在增长吗？	为什么无神论在增长？
4650	notsim	1	notsim	0.0047068913	0.9952931	1	notsim	0.000438773	0.99956125	德里盖特最好的教练学院是哪个？	普那门最好的教练学院是什么？
4651	notsim	1	notsim	0.19106378	0.80893624	1	notsim	0.033450026	0.96655	我怎么知道我能成为一名优秀的国际会计准则官员？	我怎么能想成为一名优秀的国际会计官？
4652	notsim	1	notsim	0.0001779274	0.9998221	1	notsim	0.00013336	0.9998666	为什么计算机教育在日本如此重要？	为什么计算机教育在德国如此重要？
4653	notsim	1	notsim	0.035546426	0.9644536	1	notsim	0.0005138713	0.9994861	你理想的约会日期是什么？	理想的约会怎么样？
4654	notsim	1	notsim	0.01082026	0.98917973	1	notsim	0.0013631799	0.9986368	玻璃杯是怎么做的？	玻璃是怎么做的？
4655	notsim	1	notsim	9.465486E-05	0.99990535	1	notsim	0.0003102852	0.9996897	印度的未来是什么？	在印度，美元的未来是什么？
4656	notsim	1	notsim	0.0042178845	0.99578214	1	notsim	0.0027481003	0.9972519	什么是价电子？	什么是非价电子？
4657	notsim	1	notsim	8.1852246E-05	0.9999181	1	notsim	6.5851644E-05	0.9999342	希腊文化团体的重要性是什么？	文化群体在中国的重要性是什么？
4658	notsim	1	notsim	0.0016537304	0.9983463	1	notsim	0.0012833799	0.9987166	为什么我不能坠入爱河？	我能坠入爱河吗？
4659	notsim	1	notsim	0.0003055994	0.99969447	1	notsim	0.0007139678	0.9992861	“无畏”的拉丁文翻译是什么？	“死亡”的拉丁语翻译是什么？
4660	notsim	1	notsim	0.0008882774	0.9991117	1	notsim	0.0001464593	0.9998535	我怎么在两周内得到腹肌？	你怎么能在8周内得到腹肌？
4661	notsim	1	notsim	8.93576E-05	0.9999106	1	notsim	6.511194E-05	0.9999349	贾达夫普尔大学里有漂亮的女孩吗？	贾达夫普尔大学的学费是多少？
4662	notsim	1	notsim	0.006014139	0.99398583	1	notsim	0.004345533	0.99565446	有没有平行宇宙？	你相信平行宇宙吗？
4663	notsim	1	notsim	0.0002011334	0.99979883	1	notsim	0.0002053264	0.99979466	我怎样才能在一个月内减掉10公斤呢？	我怎么能在一个月内减掉15公斤呢？
4664	notsim	1	notsim	0.0013454087	0.9986546	1	notsim	0.002521501	0.99747854	我该怎么联系你？	我怎么联系上帝？
4665	notsim	1	notsim	0.264861	0.735139	0	sim	0.9996437	0.0003562957	编码是一门艺术吗？	代码是艺术吗？
4666	notsim	1	notsim	0.000265156	0.9997348	1	notsim	0.0002313763	0.9997687	我死前应该经历什么冒险？	你死前要经历什么节日？
4667	notsim	1	notsim	0.0003308611	0.9996692	1	notsim	0.0023158805	0.9976841	我怎样才能提高我的智力？	我要读多少书才能提高我的智力？
4668	notsim	1	notsim	0.31236407	0.6876359	1	notsim	0.0004709615	0.999529	公司的一些鼓舞人心的故事是什么？	你的鼓舞人心的故事是什么？
4669	notsim	1	notsim	0.0004392873	0.99956065	1	notsim	0.000095651	0.9999044	我为什么要加入空军？	我怎样才能加入美国空军？
4670	notsim	1	notsim	0.0004190386	0.9995809	1	notsim	0.0005700038	0.99943	对于一个讲越南语的人来说，最容易学的语言是什么？	对于一个讲汉语的人来说，什么是最容易学的语言？
4671	notsim	1	notsim	0.060836818	0.93916315	1	notsim	0.000218766	0.9997812	似曾相识是什么感觉？	似曾相识是什么？
4672	notsim	1	notsim	0.009858357	0.9901417	1	notsim	0.025125539	0.9748745	为什么我的头在抽搐？	为什么我的左脸颊在抽搐？
4673	notsim	1	notsim	0.009886789	0.99011314	1	notsim	0.0009219377	0.99907804	伊斯兰教在当今世界的影响是什么？	伊斯兰教对当今世界来说是不是过时了？
4674	notsim	1	notsim	0.001108019	0.998892	1	notsim	0.0002404747	0.9997595	“Will”的另一个词是什么？	“有效性”的另一个词是什么？
4675	notsim	1	notsim	0.0002083321	0.9997917	1	notsim	0.0002952537	0.9997048	前端开发者赚多少钱？	前端开发商在新加坡赚多少钱？
4676	notsim	1	notsim	0.0006261793	0.99937385	1	notsim	0.000344082	0.99965596	科塔市皇家恩菲尔德服务中心在哪里？	斯利那加市皇家恩菲尔德服务中心在哪里？
4677	notsim	1	notsim	0.0004125861	0.9995875	1	notsim	0.000541535	0.9994585	头发蜡有副作用吗？	打蜡有什么永久性的副作用吗？
4678	notsim	1	notsim	0.0011262799	0.99887365	1	notsim	0.004266948	0.9957331	老虎机会上瘾吗？	为什么老虎机会上瘾？
4679	notsim	1	notsim	4.4520515E-05	0.99995553	1	notsim	4.0806655E-05	0.99995923	捐精者在印度挣多少钱？	美国从印度赚多少钱？
4680	notsim	1	notsim	0.03508782	0.9649122	1	notsim	0.0006951609	0.9993049	洗脸对痤疮有帮助吗？	每天洗脸有害吗？
4681	notsim	1	notsim	0.017241599	0.98275846	1	notsim	0.002319615	0.9976803	什么是有条件的爱？	为什么爱是有条件的？
4682	notsim	1	notsim	0.006470561	0.9935295	1	notsim	0.0002297204	0.99977034	如何从我们的肚子里去除脂肪？	如何减少面部脂肪？
4683	notsim	1	notsim	0.0001225532	0.99987745	1	notsim	0.0001335083	0.9998665	2014年最佳喜剧印地语短片是什么？	2014年最佳喜剧泰米尔短片是什么？
4684	notsim	1	notsim	0.000155991	0.99984396	1	notsim	0.0001869832	0.999813	新员工在资源美国的第一天应该知道些什么？	新员工在登伯里资源公司的第一天应该知道些什么？
4685	notsim	0	sim	0.69812757	0.30187243	1	notsim	0.0038585183	0.9961415	社交媒体对任何商业都有帮助吗？	社交媒体对我的生意有用吗？
4686	notsim	1	notsim	0.0013110844	0.9986889	1	notsim	0.0001172006	0.9998828	什么是反对共产主义的好论据？	什么是反对金钱的好论据？
4687	notsim	1	notsim	0.0022113074	0.99778867	1	notsim	0.0039808797	0.99601907	DNA是怎么分裂的？	为什么DNA会分裂？
4688	notsim	1	notsim	0.0004701573	0.99952984	1	notsim	7.096105E-05	0.9999291	我能统治世界吗？	谁统治世界？
4689	notsim	1	notsim	0.011263429	0.98873657	1	notsim	0.0029020591	0.99709797	对一个人来说，最糟糕的事情是什么？	发生在你身上的最糟糕的事是什么？
4690	notsim	1	notsim	0.0003883227	0.9996117	1	notsim	0.0001049912	0.999895	你在哪里能买到奶油储物柜？	在荷兰哪里可以买到奶油储户？
4691	notsim	1	notsim	0.000901616	0.9990984	1	notsim	0.0006435279	0.99935645	什么是巴基斯坦历史的经典，为什么？	什么是历史经典，为什么？
4692	notsim	1	notsim	0.14148289	0.85851717	1	notsim	0.0023079738	0.9976921	第一、第二和第三的工作有什么不同？	第一、第二和第三产业的区别是什么？
4693	notsim	1	notsim	0.0008261647	0.9991738	1	notsim	0.0006375636	0.9993624	分子和原子有什么区别？	化学物质和分子有什么区别？
4694	notsim	1	notsim	0.00014763	0.9998523	1	notsim	3.5274617E-05	0.9999647	“不爱死的人”这句话到底是什么意思？	“他必须穿”这句话是什么意思？
4695	notsim	1	notsim	0.0005913602	0.9994086	1	notsim	7.289617E-05	0.99992704	生命中最重要的事情是什么？	和你的生活最好的是什么？
4696	notsim	1	notsim	0.0001742648	0.9998258	1	notsim	0.0001103172	0.9998896	你认为世界上最伟大的国家是什么？	世界上第二大国家是什么？
4697	notsim	1	notsim	0.0018752437	0.9981248	1	notsim	0.0022551387	0.9977449	什么是资金的边际成本？	资金成本是多少？
4698	notsim	1	notsim	9.7155884E-05	0.99990284	1	notsim	9.7377844E-05	0.9999026	为什么水晶百事可乐失败了？	水晶百事可乐的味道如何？
4699	notsim	1	notsim	0.011607538	0.9883924	1	notsim	0.0001167095	0.9998833	被动攻击和反社会有什么区别？	被动攻击和讽刺有什么区别？
4700	notsim	0	sim	0.5205848	0.47941518	0	sim	0.97231257	0.0276875	我如何准备公司秘书考试？	如何申请公司秘书考试？
4701	notsim	1	notsim	0.0047862595	0.99521375	1	notsim	0.0003714336	0.99962854	为什么一个男人会对一个女孩无礼？	为什么女孩子对我无礼？
4702	notsim	1	notsim	0.23871654	0.76128346	1	notsim	0.0004638415	0.99953616	化学反应中的反应物有多危险？	化学反应中的反应物是什么？
4703	notsim	1	notsim	0.0016665426	0.9983335	1	notsim	0.000168587	0.99983144	如何提高我的小说写作技巧？	如何提高我的写作技能？
4704	notsim	1	notsim	0.0012008704	0.9987991	1	notsim	0.000236606	0.9997634	你见过动物做的最聪明的事是什么？	你见过一个孩子做的最聪明的事情是什么？
4705	notsim	1	notsim	0.008880576	0.99111944	1	notsim	0.0003024554	0.99969757	海龟的妊娠期是多少？	鸟类的妊娠期是什么时候？
4706	notsim	1	notsim	0.13594724	0.8640528	1	notsim	0.0003894459	0.9996106	为什么女孩们盯着看而不笑呢？	为什么女孩盯着其他女孩看？
4707	notsim	1	notsim	0.0002955336	0.9997044	1	notsim	0.0001072387	0.9998927	泰国21世纪的学校变化如何？	澳大利亚21世纪的学校是如何变化的？
4708	notsim	1	notsim	0.001653458	0.99834657	1	notsim	0.000081404	0.9999186	我的朋友18岁生日我该给她什么礼物？	我女儿18岁生日我要买什么？
4709	notsim	1	notsim	0.0028188478	0.9971812	1	notsim	0.0004510859	0.99954885	你如何修复一个巨大的覆牙？	你怎么修复牙套？
4710	notsim	1	notsim	0.0001130865	0.9998869	1	notsim	0.0002508035	0.99974924	皮革鞋底是怎么做的？	橡胶皮是怎么做的？
4711	notsim	1	notsim	0.049327593	0.95067245	1	notsim	0.0012054772	0.99879456	我该相信别人吗？	轻易相信别人是错误的吗？
4712	notsim	1	notsim	0.0002330019	0.999767	1	notsim	7.227391E-05	0.99992776	化学对烹饪有帮助吗？	为什么烹饪有助于保存食物？
4713	notsim	1	notsim	0.000188127	0.99981195	1	notsim	3.847661E-05	0.9999615	亚当和夏娃是什么颜色的？	亚当和夏娃之间谁是黑人？
4714	notsim	1	notsim	0.0017028692	0.99829715	1	notsim	0.0008882211	0.9991117	短期服务委员会人员是否有权享有医疗和食堂设施？	短期服务委员会人员退休后是否有权享有医疗和食堂设施？
4715	notsim	0	sim	0.9828373	0.017162643	0	sim	0.9845013	0.015498678	我父母在打架我该怎么办？	我父母总是吵架，我该怎么办？
4716	notsim	1	notsim	0.0012722051	0.99872774	1	notsim	0.0013771298	0.9986229	什么时候公民不服从是合法的？	什么是公民不服从法律？
4717	notsim	1	notsim	0.0008566186	0.99914336	1	notsim	0.0022041476	0.9977958	土耳其航空公司机组人员的要求是什么？	伊比利亚航空公司对机组人员的要求是什么？
4718	notsim	1	notsim	0.0041806553	0.99581933	1	notsim	0.000147281	0.99985266	银行如何设计自己的金融产品？	什么是金融产品？
4719	notsim	1	notsim	0.0011902218	0.9988098	1	notsim	0.0003342744	0.99966574	太空火箭是如何操控的？	太空火箭中的推进剂是什么？
4720	notsim	1	notsim	0.1528235	0.8471765	1	notsim	0.0325366	0.9674634	美国是个帝国吗？	美国能成为一个帝国吗？
4721	notsim	1	notsim	0.00997204	0.99002796	1	notsim	0.0013784176	0.9986216	如何计算现金流增长率？	我如何计算一家公司的增长率？
4722	notsim	1	notsim	0.005616318	0.9943837	1	notsim	0.000800434	0.99919957	你怎么知道有人不喜欢你？	你怎么知道你喜欢的女孩不喜欢你？
4723	notsim	1	notsim	0.0003446892	0.99965537	1	notsim	0.0001222319	0.9998778	我在孟加拉国做自由职业者能赚多少钱？	你做自由职业者赚了多少钱？
4724	notsim	1	notsim	0.000562206	0.99943775	1	notsim	0.0003990122	0.99960107	为什么自然界中存在无穷大？	自然界中存在无穷大吗？
4725	notsim	1	notsim	5.8166384E-05	0.9999418	1	notsim	0.0003039336	0.99969614	水泥的化学配方是什么？	石膏的化学配方是什么？
4726	notsim	1	notsim	0.0001092513	0.9998907	1	notsim	6.0562223E-05	0.99993944	“生病”这个词是从哪里来的？	“wiki”这个词是从哪里来的？
4727	notsim	1	notsim	0.000640708	0.9993593	1	notsim	0.0002191353	0.99978083	什么是风险资本家的痛苦？	什么是风险投资家？
4728	notsim	1	notsim	0.0014714479	0.9985285	1	notsim	0.0009617213	0.99903834	你为什么要赢得大家的尊重？	你怎么才能真正赢得尊重？
4729	notsim	1	notsim	0.0001214471	0.9998785	1	notsim	0.00007236	0.99992764	冰岛的政治和政府有哪些不寻常的方面？	日本的政治和政府有哪些不寻常的方面？
4730	notsim	1	notsim	0.03658348	0.96341646	1	notsim	0.0041374974	0.9958625	电气和电子工程是一样的吗？	电气和电子工程很难吗？
4731	notsim	1	notsim	0.0002192613	0.9997807	1	notsim	0.0001874838	0.99981254	为什么大多数疾病都是通过蚊子传播的？	哪些疾病是通过唾液传播的？
4732	notsim	1	notsim	0.000271739	0.99972826	1	notsim	0.0001609908	0.99983895	724 i的平方根是多少？	7的平方根是多少？
4733	notsim	1	notsim	0.0010746552	0.99892527	1	notsim	0.0006137164	0.9993863	如果狼蛛咬了我的狗会怎么样？	我的狗怎么了？
4734	notsim	1	notsim	0.0066929334	0.99330705	1	notsim	0.010004608	0.98999536	上帝应允了所有的祈祷吗？	为什么上帝不回应我的祈祷？
4735	notsim	1	notsim	0.00512979	0.9948702	1	notsim	0.00195352	0.9980465	不结婚的原因是什么？	人们为什么要结婚？
4736	notsim	1	notsim	0.0002164058	0.9997836	1	notsim	7.7202916E-05	0.99992275	巴拿马运河为什么要建？	巴拿马运河有多少个船闸？
4737	notsim	1	notsim	0.0010966231	0.9989034	1	notsim	0.0002280613	0.9997719	在军队里你能学到什么技能？	我应该学什么技能？
4738	notsim	1	notsim	0.03259083	0.96740913	1	notsim	0.0001946091	0.9998054	你觉得动物怎么样？	你觉得动漫是什么？
4739	notsim	1	notsim	0.03381023	0.96618974	1	notsim	0.0008972769	0.9991027	从哪里开始编写操作系统内核？	如何编写操作系统？
4740	notsim	1	notsim	0.0001937382	0.9998062	1	notsim	0.000356651	0.9996433	哪一款是500美元以下最好的游戏笔记本电脑？	哪一款是1300美元以下最好的游戏笔记本电脑？
4741	notsim	0	sim	0.898038	0.101962015	0	sim	0.8784078	0.121592216	当地球停止在轨道上旋转时会发生什么？	当地球偏离轨道时会发生什么？
4742	notsim	1	notsim	0.003367606	0.9966324	1	notsim	0.0001235539	0.9998764	美国傀儡政府在伊拉克取得了哪些成就？	美国傀儡政府在利比亚取得了哪些成就？
4743	notsim	1	notsim	0.0002437694	0.9997563	1	notsim	0.0003051429	0.9996948	你真正想住在哪里？	我们真的活着吗？
4744	notsim	1	notsim	0.015754122	0.98424596	1	notsim	0.0004471677	0.9995528	最佳营养乳清蛋白是怎样的？	什么是乳清蛋白？
4745	notsim	1	notsim	0.0041924757	0.9958075	0	sim	0.77606064	0.22393933	哪个国家拥有亚洲最大的变性人人口？	哪个国家的变性人人口最多？
4746	notsim	1	notsim	0.16479778	0.8352022	1	notsim	0.057286758	0.9427132	导致普京崛起的一些很少提到的因素是什么？	导致特朗普崛起的一些很少提及的因素是什么？
4747	notsim	1	notsim	0.0005381431	0.9994618	1	notsim	0.0002524109	0.9997476	你认为对你来说最重要的是什么？	你最重要的愿望是什么？
4748	notsim	1	notsim	0.0007504956	0.9992495	1	notsim	7.897181E-05	0.99992096	什么是最好的溜冰鞋品牌？	什么是好的溜冰音乐？
4749	notsim	1	notsim	0.0001941517	0.99980587	1	notsim	0.0001086107	0.9998914	钛和钻石哪个更结实？	什么是钛？
4750	notsim	1	notsim	0.0071786214	0.9928214	1	notsim	6.648344E-05	0.9999335	美国的非法移民能成为合法移民吗？	非法入境者怎样才能成为合法移民？
4751	notsim	1	notsim	0.00401715	0.9959829	1	notsim	0.0002073466	0.99979264	我怎么才能拿到禁止联系的订单？	我怎么才能取消禁止联系的命令？
4752	notsim	1	notsim	0.020996794	0.97900325	1	notsim	0.0004542107	0.99954575	电脑的心脏是什么？	我们的心是什么？
4753	notsim	1	notsim	0.0003672699	0.9996327	1	notsim	0.016805569	0.9831944	圣安东尼奥最好的互联网服务提供商是什么？	圣地亚哥最好的互联网服务提供商是什么？
4754	notsim	1	notsim	0.0045123557	0.99548763	1	notsim	0.0011291654	0.9988708	电子领域的新技术是什么？	新技术是什么？
4755	notsim	1	notsim	0.0004034412	0.99959654	1	notsim	0.0001447165	0.9998553	新员工在怀特石油公司的第一天应该知道些什么？	新员工在三角石油公司的第一天应该知道些什么？
4756	notsim	1	notsim	6.917439E-05	0.99993086	1	notsim	0.0001851375	0.9998149	鲨鱼肉的味道是什么？	臭鼬肉是什么味道？
4757	notsim	1	notsim	0.0027812237	0.9972187	1	notsim	0.0009280453	0.99907196	我为什么要爱自己？	为什么我不爱自己？
4758	notsim	1	notsim	0.0002437578	0.9997563	1	notsim	0.000630799	0.9993692	地球上最大的山是什么？	地球上最大的海洋是什么？
4759	notsim	1	notsim	5.769257E-05	0.9999423	1	notsim	7.9315665E-05	0.9999207	高血压是如何导致体重增加的？	抗抑郁药如何导致体重增加？
4760	notsim	1	notsim	0.006578712	0.99342126	1	notsim	0.0029220697	0.99707794	你对禅宗和摩托车维修艺术的评论是什么？	为什么禅宗和摩托车维修艺术很受欢迎？
4761	notsim	1	notsim	0.03944351	0.9605565	1	notsim	0.000174523	0.99982554	水污染的例子有哪些？	水污染的好处是什么？
